Variables="X","Y","P","temp","RHO","S","phase"

Zone I=    20,J=    40, F=POINT
 70.976020   167.349 4692510.1 123.36842 64.896027 2.1164171 1.6842105
 72.131000   167.349 4105946.3 107.94736 56.784024 1.8518650 1.4736842
 73.285980   167.349 3519382.5 92.526315 48.672020 1.5873128 1.2631578
 74.440960   167.349 2932818.8 77.105263 40.560017 1.3227607 1.0526315
 75.595940   167.349 2346255.0 61.684210 32.448013 1.0582085 0.8421052
 76.750920   167.349 1759691.2 46.263157 24.336010 0.7936564 0.6315789
 77.905900   167.349 1173127.5 30.842105 16.224006 0.5291042 0.4210526
 79.060880   167.349 586563.76 15.421052 8.1120034 0.2645521 0.2105263
 80.215860   167.349       0.0       0.0       0.0       0.0       0.0
 58.271240 167.89546 10881989.     293.0 150.43524 5.0399421       4.0
 59.426220 167.89546 10309253. 277.57894 142.51760 4.7746820 3.7894736
 60.581200 167.89546 9736517.0 262.15789 134.59995 4.5094219 3.5789473
 61.736180 167.89546 9163780.7 246.73684 126.68231 4.2441617 3.3684210
 62.891160 167.89546 8591044.4 231.31578 118.76466 3.9789016 3.1578947
 64.046140 167.89546 8018308.1 215.89473 110.84702 3.7136415 2.9473684
 65.201120 167.89546 7445571.8 200.47368 102.92937 3.4483814 2.7368421
 66.356100 167.89546 6872835.5 185.05263 95.011734 3.1831213 2.5263157
 67.511080 167.89546 6300099.2 169.63157 87.094090 2.9178612 2.3157894
 68.666060 167.89546 5727362.9 154.21052 79.176445 2.6526011 2.1052631
 69.821040 167.89546 5154626.6 138.78947 71.258800 2.3873410 1.8947368
 70.976020 167.89546 4581890.3 123.36842 63.341156 2.1220808 1.6842105
 72.131000 167.89546 4009154.0 107.94736 55.423511 1.8568207 1.4736842
 73.285980 167.89546 3436417.7 92.526315 47.505867 1.5915606 1.2631578
 74.440960 167.89546 2863681.4 77.105263 39.588222 1.3263005 1.0526315
 75.595940 167.89546 2290945.1 61.684210 31.670578 1.0610404 0.8421052
 76.750920 167.89546 1718208.8 46.263157 23.752933 0.7957803 0.6315789
 77.905900 167.89546 1145472.5 30.842105 15.835289 0.5305202 0.4210526
 79.060880 167.89546 572736.29 15.421052 7.9176445 0.2652601 0.2105263
 80.215860 167.89546       0.0       0.0       0.0       0.0       0.0
 58.271240 168.44192 10619267.     293.0 146.74242 5.0533934       4.0
 59.426220 168.44192 10060358. 277.57894 139.01914 4.7874254 3.7894736
 60.581200 168.44192 9501450.0 262.15789 131.29585 4.5214573 3.5789473
 61.736180 168.44192 8942541.2 246.73684 123.57257 4.2554892 3.3684210
 62.891160 168.44192 8383632.4 231.31578 115.84928 3.9895211 3.1578947
 64.046140 168.44192 7824723.6 215.89473 108.12599 3.7235530 2.9473684
 65.201120 168.44192 7265814.7 200.47368 100.40271 3.4575850 2.7368421
 66.356100 168.44192 6706905.9 185.05263 92.679427 3.1916169 2.5263157
 67.511080 168.44192 6147997.1 169.63157 84.956142 2.9256488 2.3157894
 68.666060 168.44192 5589088.2 154.21052 77.232856 2.6596807 2.1052631
 69.821040 168.44192 5030179.4 138.78947 69.509570 2.3937127 1.8947368
 70.976020 168.44192 4471270.6 123.36842 61.786285 2.1277446 1.6842105
 72.131000 168.44192 3912361.8 107.94736 54.062999 1.8617765 1.4736842
 73.285980 168.44192 3353452.9 92.526315 46.339713 1.5958084 1.2631578
 74.440960 168.44192 2794544.1 77.105263 38.616428 1.3298403 1.0526315
 75.595940 168.44192 2235635.3 61.684210 30.893142 1.0638723 0.8421052
 76.750920 168.44192 1676726.4 46.263157 23.169856 0.7979042 0.6315789
 77.905900 168.44192 1117817.6 30.842105 15.446571 0.5319361 0.4210526
 79.060880 168.44192 558908.82 15.421052 7.7232856 0.2659680 0.2105263
 80.215860 168.44192       0.0       0.0       0.0       0.0       0.0
 58.271240 168.98838 10356545.     293.0 143.04960 5.0668448       4.0
 59.426220 168.98838 9811464.4 277.57894 135.52068 4.8001688 3.7894736
 60.581200 168.98838 9266383.1 262.15789 127.99175 4.5334927 3.5789473
 61.736180 168.98838 8721301.7 246.73684 120.46282 4.2668167 3.3684210
 62.891160 168.98838 8176220.4 231.31578 112.93390 4.0001406 3.1578947
 64.046140 168.98838 7631139.0 215.89473 105.40497 3.7334646 2.9473684
 65.201120 168.98838 7086057.6 200.47368 97.876047 3.4667885 2.7368421
 66.356100 168.98838 6540976.3 185.05263 90.347121 3.2001125 2.5263157
 67.511080 168.98838 5995894.9 169.63157 82.818194 2.9334364 2.3157894
 68.666060 168.98838 5450813.6 154.21052 75.289267 2.6667604 2.1052631
 69.821040 168.98838 4905732.2 138.78947 67.760340 2.4000844 1.8947368
 70.976020 168.98838 4360650.8 123.36842 60.231414 2.1334083 1.6842105
 72.131000 168.98838 3815569.5 107.94736 52.702487 1.8667323 1.4736842
 73.285980 168.98838 3270488.1 92.526315 45.173560 1.6000562 1.2631578
 74.440960 168.98838 2725406.8 77.105263 37.644633 1.3333802 1.0526315
 75.595940 168.98838 2180325.4 61.684210 30.115707 1.0667041 0.8421052
 76.750920 168.98838 1635244.0 46.263157 22.586780 0.8000281 0.6315789
 77.905900 168.98838 1090162.7 30.842105 15.057853 0.5333520 0.4210526
 79.060880 168.98838 545081.36 15.421052 7.5289267 0.2666760 0.2105263
 80.215860 168.98838       0.0       0.0       0.0       0.0       0.0
 58.271240 169.53484 10093823.     293.0 139.35678 5.0802962       4.0
 59.426220 169.53484 9562570.0 277.57894 132.02222 4.8129122 3.7894736
 60.581200 169.53484 9031316.1 262.15789 124.68765 4.5455281 3.5789473
 61.736180 169.53484 8500062.2 246.73684 117.35308 4.2781441 3.3684210
 62.891160 169.53484 7968808.3 231.31578 110.01851 4.0107601 3.1578947
 64.046140 169.53484 7437554.5 215.89473 102.68395 3.7433761 2.9473684
 65.201120 169.53484 6906300.6 200.47368 95.349382 3.4759921 2.7368421
 66.356100 169.53484 6375046.7 185.05263 88.014814 3.2086081 2.5263157
 67.511080 169.53484 5843792.8 169.63157 80.680246 2.9412241 2.3157894
 68.666060 169.53484 5312538.9 154.21052 73.345678 2.6738401 2.1052631
 69.821040 169.53484 4781285.0 138.78947 66.011110 2.4064561 1.8947368
